ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Pb206_Pb204,stdev_Pb206,Pb207_Pb204,stdev_Pb207,Pb208_Pb204,stdev_Pb208
94227,"HEGNER,1989(732)",MS(2601),*DH-2/2,54.6,-136.9,0.1,-730,-1280,SEAMOUNT,"DICKENS SMT, KODIAK-BOWIE SMT CHAIN",WR,19.112,,15.535,,38.357,
94230,"HEGNER,1989(732)",MS(2601),*DH-7/1,54.6,-136.9,0.1,-730,-1280,SEAMOUNT,"DICKENS SMT, KODIAK-BOWIE SMT CHAIN",WR,19.131,,15.501,,38.31,
94233,"HEGNER,1989(732)",MS(2601),*DH-7/2,54.6,-136.9,0.1,-730,-1280,SEAMOUNT,"DICKENS SMT, KODIAK-BOWIE SMT CHAIN",WR,19.124,,15.533,,38.319,
94236,"HEGNER,1989(732)",MS(2601),BAIMUKB-029,53.25,-136.77,0.01,-230,-230,SEAMOUNT,HODGKINS BANK,WR,18.358,,15.422,,37.615,
94239,"HEGNER,1989(732)",MS(2601),BAIMUKB-030,53.25,-136.77,0.01,-90,-90,SEAMOUNT,HODGKINS BANK,WR,18.354,,15.407,,37.554,
94242,"HEGNER,1989(732)",MS(2601),*DH-21/1,53.5,-136,0.1,-785,-915,SEAMOUNT,"HODGKINS SMT, KODIAK-BOWIE SMT CHAIN",WR,19.102,,15.54,,38.542,
94245,"HEGNER,1989(732)",MS(2601),*DH-21/2,53.5,-136,0.1,-785,-915,SEAMOUNT,"HODGKINS SMT, KODIAK-BOWIE SMT CHAIN",WR,19.089,,15.535,,38.539,
94248,"HEGNER,1989(732)",MS(2601),*DH-21/3,53.5,-136,0.1,-785,-915,SEAMOUNT,"HODGKINS SMT, KODIAK-BOWIE SMT CHAIN",WR,19.083,,15.516,,38.479,
94251,"HEGNER,1989(732)",MS(2601),*DH-22,53.5,-136,0.1,-1280,-1650,SEAMOUNT,"HODGKINS SMT, KODIAK-BOWIE SMT CHAIN",WR,18.875,,15.491,,38.039,
94336,"BREVART,1981(741)",MS(2604),CYA1978-004-007A,20.92,-109.03,0.01,-2625,-2625,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.332,0.015,15.488,0.018,37.77,0.06
94337,"BREVART,1981(741)",MS(2604),CYA1978-006-011,20.92,-109.07,0.01,-2580,-2580,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.42,0.013,15.487,0.016,37.85,0.06
94338,"BREVART,1981(741)",MS(2604),CYA1978-009-015,20.9,-109.07,0.01,-2645,-2645,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.392,0.017,15.511,0.015,37.83,0.07
94339,"BREVART,1981(741)",MS(2604),CYA1978-012-033A,20.9,-109.05,0.01,-2645,-2645,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.396,0.013,15.462,0.015,37.73,0.05
94340,"BREVART,1981(741)",MS(2604),CYA1978-018-065,20.87,-109.08,0.01,-2630,-2630,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.472,0.015,15.488,0.017,37.88,0.06
94341,"BREVART,1981(741)",MS(2604),ALV0981-R010,20.83,-109.1,1.00E-03,-2615,-2615,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.448,0.016,15.487,0.018,37.86,0.06
94342,"BREVART,1981(741)",MS(2604),ALV0978-R023,20.838,-109.093,1.00E-03,-2622,-2622,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.393,0.014,15.485,0.016,37.83,0.06
98561,"PERFIT,1998(806)",MS(2702),ALV1647-001B,0.743,-85.837,1.00E-03,-2567,-2567,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,18.65,,15.56,,38.24,
98565,"PERFIT,1998(806)",MS(2702),ALV1647-003E,0.743,-85.837,1.00E-03,-2567,-2567,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,18.64,,15.55,,38.19,
98584,"PERFIT,1998(806)",MS(2702),ALV1652-001-GR,0.742,-85.843,1.00E-03,-2594,-2594,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,18.64,,15.54,,38.23,
98609,"PERFIT,1998(806)",MS(2702),AII0112-31-005-A,0.803,-86.15,1.00E-03,-2500,-2540,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,18.75,,15.56,,38.37,
98619,"PERFIT,1998(806)",MS(2702),ALV1651-002,0.751,-85.838,1.00E-03,-2523,-2523,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,18.57,,15.48,,38.05,
98634,"PERFIT,1998(806)",MS(2702),ALV1649-002A,0.752,-85.843,1.00E-03,-2547,-2547,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,18.69,,15.56,,38.3,
98642,"PERFIT,1998(806)",MS(2702),ALV1649-002D,0.752,-85.843,1.00E-03,-2547,-2547,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,18.57,,15.52,,38.14,
98649,"PERFIT,1998(806)",MS(2702),ALV1654-008-A,0.752,-85.843,1.00E-03,-2540,-2540,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,18.57,,15.51,,38.19,
98655,"PERFIT,1998(806)",MS(2702),ALV1654-008-C,0.752,-85.843,1.00E-03,-2540,-2540,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,18.16,,15.51,,37.91,
99192,"MATTINSON,1979(972)",MS(2722),DSDP049-0407-035-001/35-36,63.9387,-30.576,1.00E-04,-2472,-2472,OLD_OCEANIC_CRUST,,WR,18.85,,15.54,,38.36,
99193,"MATTINSON,1979(972)",MS(2722),DSDP049-0407-036-003/63-65,63.9387,-30.576,1.00E-04,-2472,-2472,OLD_OCEANIC_CRUST,,WR,18.78,,15.53,,38.33
99194,"MATTINSON,1979(972)",MS(2722),DSDP049-0408-036-004/38-40,63.3772,-28.9118,1.00E-04,-1624,-1624,OLD_OCEANIC_CRUST,,WR,18.89,,15.54,,38.42
99195,"MATTINSON,1979(972)",MS(2722),DSDP049-0408-038-004/32-33,63.3772,-28.9118,1.00E-04,-1624,-1624,OLD_OCEANIC_CRUST,,WR,18.67,,15.52,,38.26
99196,"MATTINSON,1979(972)",MS(2722),DSDP049-0409-007-006/88-90,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,18.59,,15.53,,38.22
99197,"MATTINSON,1979(972)",MS(2722),DSDP049-0409-015-001/131-133,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,18.75,,15.57,,38.39
99198,"MATTINSON,1979(972)",MS(2722),DSDP049-0409-018-001/74-78,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,18.69,,15.56,,38.43
99199,"MATTINSON,1979(972)",MS(2722),DSDP049-0409-021-001/83-86,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,18.64,,15.49,,38.18
99200,"MATTINSON,1979(972)",MS(2722),DSDP049-0409-026-001/29-32,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,18.65,,15.51,,38.34
99201,"MATTINSON,1979(972)",MS(2722),DSDP049-0409-031-001/121-124,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,18.69,,15.54,,38.3
99202,"MATTINSON,1979(972)",MS(2722),DSDP049-0410-039-005/85-90,45.5088,-29.476,1.00E-04,-2975,-2975,OLD_OCEANIC_CRUST,,WR,19.69,,15.61,,39.77
99203,"MATTINSON,1979(972)",MS(2722),DSDP049-0410A-003-001/75-80,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,19.4,,15.61,,39.3
99204,"MATTINSON,1979(972)",MS(2722),DSDP049-0410A-005-003/42-45,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,19.56,,15.62,,39.49
99205,"MATTINSON,1979(972)",MS(2722),DSDP049-0411-003-001/96-100,36.7662,-33.3883,1.00E-04,-1935,-1935,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,18.82,,15.56,,38.36
99206,"MATTINSON,1979(972)",MS(2722),DSDP049-0412A-002-002/25-30,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,18.94,,15.61,,38.6
99207,"MATTINSON,1979(972)",MS(2722),DSDP049-0412A-007-002/110-115,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,18.94,,15.56,,38.49
99208,"MATTINSON,1979(972)",MS(2722),DSDP049-0413-003-001/35,36.5432,-33.175,1.00E-04,-2598,-2598,FRACTURE_ZONE,FRACTURE ZONE B,WR,18.76,,15.51,,38.41
99286,"CASTILLO,1992(984)",MS(2742),ODP0129-0800A-058R-001/12-17,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,20.977,,15.718,,40.089
99323,"CASTILLO,1992(984)",MS(2742),ODP0129-0800A-058R-002/52-60,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,20.988,,15.722,,40.258
99372,"CASTILLO,1992(984)",MS(2742),ODP0129-0800A-060R-001/69-74,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,20.525,,15.7,,40.015
99388,"CASTILLO,1992(984)",MS(2742),ODP0129-0800A-061R-001/19-24,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,21.451,,15.767,,40.682
99425,"CASTILLO,1992(984)",MS(2742),ODP0129-0801B-041R-001/26-31,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,19.3,,15.589,,38.569
99504,"CASTILLO,1992(984)",MS(2742),ODP0129-0801B-043R-001/22-27,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,19.223,,15.556,,38.413
99602,"CASTILLO,1992(984)",MS(2742),ODP0129-0801B-044R-003/28-33,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,18.951,,15.545,,38.167
99618,"CASTILLO,1992(984)",MS(2742),ODP0129-0801C-001R-001/109-114,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,19.215,,15.563,,38.417
99723,"CASTILLO,1992(984)",MS(2742),ODP0129-0801C-005R-001/45-52,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,18.201,,15.472,,37.563
99935,"CASTILLO,1992(984)",MS(2742),ODP0129-0801C-008R-002/78-80,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,18.496,,15.48,,37.671
100066,"CASTILLO,1992(984)",MS(2742),ODP0129-0801C-010R-006/67-70,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,18.769,,15.543,,37.857
100096,"CASTILLO,1992(984)",MS(2742),ODP0129-0801C-011R-003/131-136,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,18.326,,15.492,,37.676
100140,"CASTILLO,1992(984)",MS(2742),ODP0129-0801C-012R-003/32-37,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,19.123,,15.6,,38.181
100212,"CASTILLO,1992(984)",MS(2742),ODP0129-0802A-058R-002/110-115,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,18.367,,15.507,,38.369
100221,"CASTILLO,1992(984)",MS(2742),ODP0129-0802A-058R-002/142-149,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,18.38,,15.511,,38.39
100223,"CASTILLO,1992(984)",MS(2742),ODP0129-0802A-058R-003/0-1,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,18.386,,15.51,,38.38
100260,"CASTILLO,1992(984)",MS(2742),ODP0129-0802A-058R-004/65-70,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,18.367,,15.5,,38.346,
100325,"CASTILLO,1992(984)",MS(2742),ODP0129-0802A-059R-002/123-127,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,18.38,,15.491,,38.336,
100848,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-001D-002/80-83,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.609,1.00E-03,15.485,0.001,37.366,2.00E-03
100849,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-004D-002/18-22,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.681,5.00E-03,15.436,0.004,37.288,0.011
100850,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-010D-001/21-25,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.619,0.037,15.442,0.035,37.288,0.085
100851,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-013R-001/49-56,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.477,0.015,15.341,0.013,37.001,0.031
100852,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-015R-001/68-72,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.87,7.00E-03,15.489,0.006,37.496,0.014
100855,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-030R-003/137-139,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.598,2.00E-03,15.428,0.002,37.288,5.00E-03
100856,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-032R-001/55-61,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.561,3.00E-03,15.423,0.003,37.228,6.00E-03
100858,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-038R-004/112-120,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.669,0.018,15.488,0.016,37.384,0.039
100859,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-041R-004/30-38,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.41,8.00E-03,15.398,0.007,37.129,0.017
100864,"KEMPTON,1991(986)",MS(2749),ODP0188-0735B-053R-005/40-43,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.422,1.00E-03,15.416,0.001,37.212,2.00E-03
100865,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-053R-005/40-43,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.444,1.00E-03,15.412,0.001,37.217,2.00E-03
100866,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-054R-001/115-121,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.413,7.00E-03,15.375,0.006,37.045,0.015
100867,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-056R-003/85-91,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.441,4.00E-03,15.406,0.004,37.176,9.00E-03
100870,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-069R-004/0-9,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.506,2.00E-03,15.427,0.002,37.212,5.00E-03
100871,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-074R-007/56-65,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.376,8.00E-03,15.448,0.007,37.414,0.017
100873,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-079R-006/81-84,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.532,0.022,15.432,0.019,37.173,0.047
100874,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-079R-006/81-84,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.563,8.00E-03,15.5,0.007,37.39,0.017
100875,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-079R-007/66-75,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.428,5.00E-03,15.397,0.004,37.162,0.011
100877,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-085R-006/36-40,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.549,0.01,15.453,0.009,37.271,0.021
100878,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-085R-006/36-40,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.53,7.00E-03,15.458,0.007,37.294,0.016
100879,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-087R-005/97-104,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,WR,17.448,5.00E-03,15.422,0.004,37.221,0.01
100880,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-001D-002/80-83,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(PLAG),,,,,,
100892,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-013R-001/49-56,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(AMPH),,,,,,
100896,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-014R-003/127-130,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(AMPH),,,,,,
100900,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-015R-001/68-72,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(PLAG),,,,,,
100915,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-022R-001/56-62,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(PLAG),,,,,,
100916,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-023R-002/43-47,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(AMPH),,,,,,
100921,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-030R-003/137-139,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(PLAG),,,,,,
100925,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-030R-003/137-139,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(CPX),,,,,,
100929,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-032R-001/55-61,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(PLAG),,,,,,
100937,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-038R-004/112-120,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(PLAG),,,,,
100942,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-051R-003/76-84,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(PLAG),,,,,
100944,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-051R-003/76-84,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(CPX),,,,,
100947,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-054R-001/115-121,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(CPX),,,,,
100948,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-058R-003/130-139,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(PLAG),,,,,
100952,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-062R-001/80-89,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(PLAG),,,,,
100953,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-062R-001/80-89,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(CPX),,,,,
100957,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-074R-007/56-65,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(PLAG),,,,,
100965,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-079R-006/81-84,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(PLAG),,,,,
100971,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-079R-006/81-84,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(CPX),,,,,
100980,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-085R-006/36-40,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(PLAG),,,,,
100982,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-085R-006/36-40,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(CPX),,,,,
100985,"KEMPTON,1991(986)",MS(2745),ODP0188-0735B-087R-005/97-104,-32.72325,57.26598,1.00E-05,-719.9,-719.9,FRACTURE_ZONE,ATLANTIS II FRACTURE ZONE,MIN(CPX),,,,,
102283,"PARK,1990(993)",MS(2774),ODP0106-0648B-001R-001/0-4,22.922,-44.94709,1.00E-05,-3325.9,-3325.9,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.716,,15.549,,38.12
102284,"PARK,1990(993)",MS(2774),ODP0106-0648B-001R-003/50-52,22.922,-44.94709,1.00E-05,-3325.9,-3325.9,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.534,,15.44,,37.83
102285,"PARK,1990(993)",MS(2774),ODP0106-0648B-006R-001/90-93,22.922,-44.94709,1.00E-05,-3325.9,-3325.9,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.736,,15.541,,38.14
103621,"LEAT,2000(1002)",MS(2812),JCR0012-R002,-56.0867,-30.2867,1.00E-04,-2686,-2686,BACK-ARC_BASIN,SCOTIA SEA,WR,18.3668,,15.5862,,38.2831
103622,"LEAT,2000(1002)",MS(2812),JCR0012-R003,-56.1002,-30.3177,1.00E-04,-2685,-2685,BACK-ARC_BASIN,SCOTIA SEA,WR,18.3587,,15.5937,,38.2927
103623,"LEAT,2000(1002)",MS(2812),JCR0012-R005,-56.136,-30.307,1.00E-04,-2727,-2727,BACK-ARC_BASIN,SCOTIA SEA,WR,18.3238,,15.5418,,38.1453
103625,"LEAT,2000(1002)",MS(2812),JCR0012-R015,-56.4992,-30.7253,1.00E-04,-3965,-3965,BACK-ARC_BASIN,SCOTIA SEA,WR,18.115,,15.5419,,37.8553
103626,"LEAT,2000(1002)",MS(2812),JCR0012-R020,-56.3412,-30.3342,1.00E-04,-3497,-3497,BACK-ARC_BASIN,SCOTIA SEA,WR,18.2233,,15.5278,,37.9384
103627,"LEAT,2000(1002)",MS(2812),JCR0012-R028,-56.0827,-30.3228,1.00E-04,-2607,-2607,BACK-ARC_BASIN,SCOTIA SEA,WR,18.2921,,15.5436,,38.0984
103628,"LEAT,2000(1002)",MS(2812),JCR0012-R029,-56.0487,-30.3222,1.00E-04,-2641,-2641,BACK-ARC_BASIN,SCOTIA SEA,WR,18.3613,,15.5529,,38.2137
103629,"LEAT,2000(1002)",MS(2812),JCR0012-R032,-55.9767,-30.3203,1.00E-04,-2857,-2857,BACK-ARC_BASIN,SCOTIA SEA,WR,18.2692,,15.5424,,38.076
103631,"LEAT,2000(1002)",MS(2812),JCR0012-157-001,-56.1138,-30.275,1.00E-04,,,BACK-ARC_BASIN,SCOTIA SEA,WR,19.3156,,15.5868,,38.9295
103632,"LEAT,2000(1002)",MS(2812),JCR0012-158-004,-56.1155,-30.35,1.00E-04,,,BACK-ARC_BASIN,SCOTIA SEA,WR,18.4549,,15.5704,,38.3698
103633,"LEAT,2000(1002)",MS(2812),JCR0012-158-023,-56.1155,-30.35,1.00E-04,,,BACK-ARC_BASIN,SCOTIA SEA,WR,18.3275,,15.5485,,38.1609
103802,"KAMENETSKY,2000(1003)",MS(2816),KAMMACQ-47979,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,18.951,,15.528,,38.523
103803,"KAMENETSKY,2000(1003)",MS(2816),KAMMACQ-25637,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,19.384,,15.562,,38.876
103804,"KAMENETSKY,2000(1003)",MS(2816),KAMMACQ-78,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,19.41,,15.574,,38.927
103805,"KAMENETSKY,2000(1003)",MS(2816),KAMMACQ-47963,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,19.493,,15.589,,38.979
103806,"KAMENETSKY,2000(1003)",MS(2816),KAMMACQ-38287,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,19.275,,15.559,,38.828
103807,"KAMENETSKY,2000(1003)",MS(2816),KAMMACQ-25601,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,19.294,,15.565,,38.808
105171,"HERGT,1994(1012)",MS(2831),ODP0135-0834B-008R-002/10-13,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,ROCK,18.781,,15.554,,38.428
105172,"HERGT,1994(1012)",MS(2831),ODP0135-0834B-011R-003/83-86,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,ROCK,18.738,,15.529,,38.324
