ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Cs
2459,"NIU,1997(33)",ICPMS(44),1010,WASRAI2-015-001,8.768,-104.528,1.00E-03,-1682,-1732,SEAMOUNT,,GL,0.283
2460,"NIU,1997(33)",ICPMS(44),1011,WASRAI2-016-001,8.843,-104.56,1.00E-03,-3000,-3100,SEAMOUNT,,GL,0.023
2461,"NIU,1997(33)",ICPMS(44),1012,WASRAI2-016-002,8.843,-104.56,1.00E-03,-3000,-3100,SEAMOUNT,,GL,0.021
2462,"NIU,1997(33)",ICPMS(44),1013,WASRAI2-017-001,8.912,-104.565,1.00E-03,-2700,-2720,SEAMOUNT,,GL,0.168
2463,"NIU,1997(33)",ICPMS(44),1014,WASRAI2-018-003,8.935,-104.457,1.00E-03,-2720,-2780,SEAMOUNT,,GL,1.12E-01
2464,"NIU,1997(33)",ICPMS(44),1015,WASRAI2-019-004,8.933,-104.405,1.00E-03,-2310,-2360,SEAMOUNT,,GL,0.006
2465,"NIU,1997(33)",ICPMS(44),1016,WASRAI2-020-002,8.995,-104.373,1.00E-03,-2837,-2985,SEAMOUNT,,GL,0.017
2466,"NIU,1997(33)",ICPMS(44),1017,WASRAI2-020-003,8.995,-104.373,1.00E-03,-2837,-2985,SEAMOUNT,,GL,0.033
2467,"NIU,1997(33)",ICPMS(44),1018,WASRAI2-021-006,8.897,-104.143,1.00E-03,-2657,-2711,SEAMOUNT,,GL,1.90E-02
2468,"NIU,1997(33)",ICPMS(44),1019,WASRAI2-022-001,8.897,-104.102,1.00E-03,-2749,-2761,SEAMOUNT,,GL,8.00E-03
2469,"NIU,1997(33)",ICPMS(44),1020,WASRAI2-023-002,9.035,-104.045,1.00E-03,-2920,-3025,SEAMOUNT,,GL,6.00E-03
2470,"NIU,1997(33)",ICPMS(44),1021,WASRAI2-024-001,8.963,-103.208,1.00E-03,-3054,-3140,SEAMOUNT,,GL,0.005
2471,"NIU,1997(33)",ICPMS(44),1022,WASRAI2-024-005,8.963,-103.208,1.00E-03,-3054,-3140,SEAMOUNT,,GL,3.30E-02
2472,"NIU,1997(33)",ICPMS(44),1023,WASRAI2-025-001,8.882,-103.788,1.00E-03,-1940,-2220,SEAMOUNT,,GL,0.006
2473,"NIU,1997(33)",ICPMS(44),1024,WASRAI2-028-003,8.812,-103.902,1.00E-03,-1984,-2076,SEAMOUNT,,GL,3.30E-02
2474,"NIU,1997(33)",ICPMS(44),1025,WASRAI2-028-007,8.812,-103.902,1.00E-03,-1984,-2076,SEAMOUNT,,GL,0.004
2475,"NIU,1997(33)",ICPMS(44),1026,WASRAI2-029-006,8.687,-104.072,1.00E-03,-2726,-2800,SEAMOUNT,,GL,0.021
2476,"NIU,1997(33)",ICPMS(44),1027,WASRAI2-030-030,9.168,-105.595,1.00E-03,-1700,-2000,SEAMOUNT,,GL,0.025
2477,"NIU,1997(33)",ICPMS(44),1028,WASRAI2-031-001,9.087,-105.02,1.00E-03,-2300,-2400,SEAMOUNT,,GL,0.015
2478,"NIU,1997(33)",ICPMS(44),1029,WASRAI2-032-001,9.075,-104.907,1.00E-03,-3025,-3138,SEAMOUNT,,GL,1.22E-01
2479,"NIU,1997(33)",ICPMS(44),1030,WASRAI2-060-001,10,-104.908,1.00E-03,-2640,-2930,SEAMOUNT,,GL,5.00E-03
2480,"NIU,1997(33)",ICPMS(44),1031,WASRAI2-061-002,9.998,-104.785,1.00E-03,-2364,-2493,SEAMOUNT,,GL,0.004
2481,"NIU,1997(33)",ICPMS(44),1032,WASRAI2-062-005,10.02,-104.193,1.00E-03,-2320,-2440,SEAMOUNT,,GL,0.02
2482,"NIU,1997(33)",ICPMS(44),1033,WASRAI2-062-007,10.02,-104.193,1.00E-03,-2320,-2440,SEAMOUNT,,GL,1.20E-02
2483,"NIU,1997(33)",ICPMS(44),1034,WASRAI2-063-001,10.087,-103.46,1.00E-03,-2380,-2410,SEAMOUNT,,GL,6.00E-03
2484,"NIU,1997(33)",ICPMS(44),1035,WASRAI2-065-001,10.12,-103.41,1.00E-03,-2074,-2150,SEAMOUNT,,GL,5.00E-03
2485,"NIU,1997(33)",ICPMS(44),1036,WASRAI2-066-001,10.128,-103.333,1.00E-03,-2600,-2644,SEAMOUNT,,GL,0.005
2486,"NIU,1997(33)",ICPMS(44),1037,WASRAI2-068-005,10.19,-103.412,1.00E-03,-3177,-3220,SEAMOUNT,,GL,0.056
2487,"NIU,1997(33)",ICPMS(44),1038,WASRAI2-069-001,10.337,-103.638,1.00E-03,-2985,-3000,SEAMOUNT,,GL,0.037
2488,"NIU,1997(33)",ICPMS(44),1039,WASRAI2-070-001,10.297,-103.618,1.00E-03,-2964,-3010,SEAMOUNT,,GL,0.028
2489,"NIU,1997(33)",ICPMS(44),1041,WASRAI2-072-021,10.372,-103.927,1.00E-03,-2748,-2834,SEAMOUNT,,GL,0.026
2490,"NIU,1997(33)",ICPMS(44),1040,WASRAI2-072-002,10.372,-103.927,1.00E-03,-2748,-2834,SEAMOUNT,,GL,0.04
2491,"NIU,1997(33)",ICPMS(44),1042,WASRAI2-073-001,10.382,-103.923,1.00E-03,-2547,-2620,SEAMOUNT,,GL,4.90E-02
2492,"NIU,1997(33)",ICPMS(44),1043,WASRAI2-074-006,10.61,-103.847,1.00E-03,-2320,-2500,SEAMOUNT,,GL,0.003
2493,"NIU,1997(33)",ICPMS(44),1044,WASRAI2-075-002,10.698,-103.872,1.00E-03,-3115,-3115,SEAMOUNT,,GL,0.082
2494,"NIU,1997(33)",ICPMS(44),1045,WASRAI2-076-001,10.63,-103.24,1.00E-03,-2344,-2381,SEAMOUNT,,GL,0.01
2495,"NIU,1997(33)",ICPMS(44),1046,WASRAI2-078-006,11.217,-103.59,1.00E-03,-2420,-2780,SEAMOUNT,,GL,0.241
2496,"NIU,1997(33)",ICPMS(44),1047,WASRAI2-079-002,11.979,-103.243,1.00E-03,-1600,-1700,SEAMOUNT,,GL,0.215
2497,"NIU,1997(33)",ICPMS(44),1048,WASRAI2-080-001,11.805,-103.252,1.00E-03,-1589,-1619,SEAMOUNT,,GL,0.07
2498,"NIU,1997(33)",ICPMS(44),1049,WASRAI2-081-001,11.525,-103.562,1.00E-03,-2174,-2276,SEAMOUNT,,GL,0.01
2499,"NIU,1997(33)",ICPMS(44),1050,WASRAI2-082-001,11.505,-103.603,1.00E-03,-2632,-2660,SEAMOUNT,,GL,0.07
2500,"NIU,1997(33)",ICPMS(44),1051,WASRAI2-083-003,11.238,-103.593,1.00E-03,-2785,-2905,SEAMOUNT,,GL,0.188
2501,"NIU,1997(33)",ICPMS(44),1052,WASRAI2-084-003,11.48,-103.87,1.00E-03,-2244,-2325,SEAMOUNT,,GL,0.026
2502,"NIU,1997(33)",ICPMS(44),1053,WASRAI2-086-002,11.5,-103.977,1.00E-03,-2509,-2559,SEAMOUNT,,GL,0.034
2503,"NIU,1997(33)",ICPMS(44),1054,WASRAI2-089-SG,11.523,-103.88,1.00E-03,-2448,-2455,SEAMOUNT,,GL,3.00E-02
2504,"NIU,1997(33)",ICPMS(44),1005,WASRAI2-009-001,8.392,-103.525,1.00E-03,-3090,-3140,SEAMOUNT,,GL,0.007
2505,"NIU,1997(33)",ICPMS(44),1055,WASRAI2-091-004,11.787,-103.852,1.00E-03,-2620,-2630,SEAMOUNT,,GL,0.016
2506,"NIU,1997(33)",ICPMS(44),1056,WASRAI2-092-006,11.937,-103.89,1.00E-03,-2844,-2867,SEAMOUNT,,GL,0.054
2507,"NIU,1997(33)",ICPMS(44),1057,WASRAI2-093-007,12.29,-103.645,1.00E-03,-2680,-2721,SEAMOUNT,,GL,0.026
2508,"NIU,1997(33)",ICPMS(44),1058,WASRAI2-094-002,12.34,-103.715,1.00E-03,-2694,-2725,SEAMOUNT,,GL,0.024
2509,"NIU,1997(33)",ICPMS(44),1059,WASRAI2-096-024,13.073,-103.453,1.00E-03,-2525,-2540,SEAMOUNT,,GL,0.017
2510,"NIU,1997(33)",ICPMS(44),1060,WASRAI2-100-001,13.13,-102.765,1.00E-03,-1816,-1828,SEAMOUNT,,GL,0.029
2511,"NIU,1997(33)",ICPMS(44),1061,WASRAI2-102-001,13.212,-103.675,1.00E-03,-2350,-2350,SEAMOUNT,,GL,0.011
2512,"NIU,1997(33)",ICPMS(44),1062,WASRAI2-103-003,13.835,-103.805,1.00E-03,-2870,-2940,SEAMOUNT,,GL,0.018
2513,"NIU,1997(33)",ICPMS(44),1063,WASRAI2-104-001,13.902,-103.76,1.00E-03,-1842,-1851,SEAMOUNT,,GL,0.078
2514,"NIU,1997(33)",ICPMS(44),1064,WASRAI2-105-005,14.125,-103.815,1.00E-03,-2679,-2685,SEAMOUNT,,GL,0.013
2515,"NIU,1997(33)",ICPMS(44),1065,WASRAI2-106-001,14.108,-103.853,1.00E-03,-2746,-2871,SEAMOUNT,,GL,2.20E-02
2516,"NIU,1997(33)",ICPMS(44),1066,WASRAI2-107-008,14.175,-104.437,1.00E-03,-2200,-2280,SEAMOUNT,,GL,0.008
2517,"NIU,1997(33)",ICPMS(44),1067,WASRAI2-109-005,14.137,-104.303,1.00E-03,-2570,-2610,SEAMOUNT,,GL,0.096
2518,"NIU,1997(33)",ICPMS(44),1068,WASRAI2-110-004,14.148,-104.35,1.00E-03,-2760,-2840,SEAMOUNT,,GL,0.127
2519,"NIU,1997(33)",ICPMS(44),1069,WASRAI2-110-005,14.148,-104.35,1.00E-03,-2760,-2840,SEAMOUNT,,GL,0.083
2520,"NIU,1997(33)",ICPMS(44),1070,WASRAI2-111-003,14.162,-104.342,1.00E-03,-2640,-2740,SEAMOUNT,,GL,0.082
2521,"NIU,1997(33)",ICPMS(44),1071,WASRAI2-111-004,14.162,-104.342,1.00E-03,-2640,-2740,SEAMOUNT,,GL,0.082
2522,"NIU,1997(33)",ICPMS(44),1072,WASRAI2-112-002,14.15,-104.352,1.00E-03,-2800,-2800,SEAMOUNT,,GL,1.07E-01
2523,"NIU,1997(33)",ICPMS(44),1073,WASRAI2-116-001,14.453,-104.028,1.00E-03,-2876,-3053,SEAMOUNT,,GL,0.006
2524,"NIU,1997(33)",ICPMS(44),1074,WASRAI2-118-002,14.675,-103.792,1.00E-03,-2580,-2600,SEAMOUNT,,GL,0.023
2525,"NIU,1997(33)",ICPMS(44),1007,WASRAI2-012-001,8.363,-105.638,1.00E-03,-2833,-3020,SEAMOUNT,,GL,0.018
2526,"NIU,1997(33)",ICPMS(44),1075,WASRAI2-121-003,14.572,-104.518,1.00E-03,-2879,-2995,SEAMOUNT,,GL,0.01
2527,"NIU,1997(33)",ICPMS(44),1076,WASRAI2-123-004,14.797,-104.507,1.00E-03,-2580,-2600,SEAMOUNT,,GL,0.011
2987,"DOSSO,1991(50)",NAA(134),756,PIL7003-031-A,11.517,-43.603,1.00E-03,-3000,-3175,FRACTURE_ZONE,MERCURIUS FRACTURE ZONE,ROCK,0.03
2990,"DOSSO,1991(50)",NAA(134),758,PIL7003-032-B,11.425,-43.575,1.00E-03,-2650,-2650,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,0.05
2992,"DOSSO,1991(50)",NAA(134),753,PIL7003-029-A,11.283,-43.625,1.00E-03,-3900,-3900,FRACTURE_ZONE,MERCURIUS FRACTURE ZONE,ROCK,0.08
2993,"DOSSO,1991(50)",NAA(134),754,PIL7003-029-D,11.283,-43.625,0.001,-3900,-3900,FRACTURE_ZONE,MERCURIUS FRACTURE ZONE,ROCK,0.07
4774,"PERFIT,1983(107)",SSMS(236),1561,ALV1000-005B,0.78,-86.1,0.01,-2485,-2485,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,0.02
4780,"PERFIT,1983(107)",SSMS(236),1557,ALV0996-001B,0.73,-85.37,0.01,-2570,-2570,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,0.07
4782,"PERFIT,1983(107)",SSMS(236),1556,ALV0995-003B,0.7,-85.4,1.00E-02,-2731,-2731,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,0.1
4784,"PERFIT,1983(107)",SSMS(236),1552,ALV0994-001D,0.68,-85.47,1.00E-03,-1450,-1500,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,0.09
4786,"PERFIT,1983(107)",SSMS(236),1553,ALV0994-002E,0.68,-85.47,0.001,-2599,-2599,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,0.1
4788,"PERFIT,1983(107)",SSMS(236),1554,ALV0994-003A,0.68,-85.47,0.01,-2587,-2587,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,0.1
4790,"PERFIT,1983(107)",SSMS(236),1559,ALV0999-001B,0.73,-85.83,0.01,-2459,-2459,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,0.1
4792,"PERFIT,1983(107)",SSMS(236),1562,ALV1001-001B,0.75,-85.83,1.00E-02,-2570,-2570,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,0.1
4794,"PERFIT,1983(107)",SSMS(236),1551,ALV0994-001B,0.68,-85.47,0.001,-1450,-1500,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,0.16
4795,"PERFIT,1983(107)",SSMS(236),1523,ALV1120-002,1.75,-85.17,0.01,-2990,-2990,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,0.03
5267,"PRICE,1986(31)",MS-ID(259),1688,AII0093-5-006-003,-27.6,65.83,0.01,-5432,-5432,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,0.024
5269,"PRICE,1986(31)",MS-ID(259),1690,AII0093-5-006-004,-27.6,65.83,1.00E-02,-5432,-5432,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,0.018
5271,"PRICE,1986(31)",MS-ID(259),1703,AII0093-6-013-001,-25.78,70.183,1.00E-03,-3521,-3521,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.017
5274,"PRICE,1986(31)",MS-ID(259),1704,AII0093-6-013-003,-25.78,70.183,1.00E-03,-3521,-3521,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.022
5276,"PRICE,1986(31)",MS-ID(259),1701,AII0093-6-011-007,-24.675,70.045,1.00E-03,-3445,-3445,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.015
5280,"PRICE,1986(31)",MS-ID(259),1696,AII0093-6-010-003,-24.98,70.012,1.00E-03,-3512,-3512,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,0.01
7499,"BATIZA,1984(211)",INAA(328),2351,NHORIS3-019-007,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,WR,0.38
7509,"BATIZA,1984(211)",INAA(328),2355,NHORIS3-023-011,13.358,-102.467,1.00E-03,-480,-630,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,0.18
7625,"BATIZA,1984(211)",INAA(328),2352,NHORIS3-021-004,13.4,-102.517,1.00E-03,-804,-887,SEAMOUNT,"SMT 7, LAMONT SMTS",GL,0.13
7650,"BATIZA,1984(211)",INAA(328),2369,WASCERE-004-001,12.733,-102.64,1.00E-03,-2609,-2876,SEAMOUNT,"SMT 6, LAMONT SMTS",WR,0.06
7654,"BATIZA,1984(211)",INAA(328),2370,WASCERE-006-001,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,0.29
7658,"BATIZA,1984(211)",INAA(328),2371,WASCERE-006-004,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,0.07
7670,"BATIZA,1984(211)",INAA(328),2374,WASCERE-002,13.592,-102.432,1.00E-03,-3256,-3587,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,0.15
7674,"BATIZA,1984(211)",INAA(328),2375,WASCERE-003,13.473,-102.382,1.00E-03,-3246,-3391,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,0.08
7682,"BATIZA,1984(211)",INAA(328),2377,WASCERE-010-003,12.962,-100.9,1.00E-03,-3240,-3481,SEAMOUNT,"SMT 8, LAMONT SMTS",WR,0.09
7686,"BATIZA,1984(211)",INAA(328),2378,WASCERE-011-005,12.245,-100.522,1.00E-03,-2660,-3115,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,0.3
7690,"BATIZA,1984(211)",INAA(328),2379,WASCERE-012-005,12.26,-100.507,1.00E-03,-2299,-2692,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,0.18
7694,"BATIZA,1984(211)",INAA(328),2380,WASCERE-012-014,12.26,-100.507,1.00E-03,-2299,-2692,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,0.16
7702,"BATIZA,1984(211)",INAA(328),2382,WASCERE-015-008,11.418,-101.625,1.00E-03,-2894,-3155,SEAMOUNT,"SMT N-3, LAMONT SMTS",WR,0.27
7715,"BATIZA,1984(211)",INAA(328),2386,WASCERE-019-004,11.263,-101.088,1.00E-03,-2656,-3280,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,0.05
7723,"BATIZA,1984(211)",INAA(328),2388,WASCERE-020-012,11.24,-101.125,0.001,-2990,-3298,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,0.11
7743,"BATIZA,1984(211)",INAA(328),2393,ALV1179-011,20.8,-109.28,0.01,-1993,-1993,SEAMOUNT,GREEN SMT,WR,0.03
7747,"BATIZA,1984(211)",INAA(328),2394,ALV1179-006,20.8,-109.28,0.01,-1993,-1993,SEAMOUNT,"SMT B, LARSONS SMTS",WR,0.07
7775,"BATIZA,1984(211)",INAA(328),2401,ALV1182-007,20.82,-109.4,1.00E-02,-2044,-2044,SEAMOUNT,RED SMT,WR,0.08
7779,"BATIZA,1984(211)",INAA(328),3237,NHOPLTO-005-002,21.382,-108.625,0.001,-2107,-2107,SEAMOUNT,"SMT F, LARSONS SMTS",WR,0.07
7783,"BATIZA,1984(211)",INAA(328),2403,ALV1181-001,20.83,-109.2,1.00E-02,-2377,-2377,SEAMOUNT,SMT C1,WR,0.02
7795,"BATIZA,1984(211)",INAA(328),2406,WASCERE-019,11.263,-101.088,1.00E-03,-2656,-3280,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,0.07
7799,"BATIZA,1984(211)",INAA(328),2407,WASCERE-011,12.245,-100.522,1.00E-03,-2660,-3115,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,0.19
7803,"BATIZA,1984(211)",INAA(328),2408,WASCERE-006,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,0.47
7948,"ZINDLER,1984(273)",MS-ID(333),2368,NHORIS3-030-001,13.833,-104.183,1.00E-03,-1425,-1490,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.044
7952,"ZINDLER,1984(273)",MS-ID(333),2342,NHORIS3-019-002,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,WR,0.357
7960,"ZINDLER,1984(273)",MS-ID(333),2350,NHORIS3-019-020,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,WR,0.084
7971,"ZINDLER,1984(273)",MS-ID(333),2043,NHORIS3-020-002,12.717,-102.583,1.00E-03,-1020,-1020,SEAMOUNT,,WR,0.218
7978,"ZINDLER,1984(273)",MS-ID(333),2353,NHORIS3-023-003,13.358,-102.467,1.00E-03,-480,-630,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,0.069
7993,"ZINDLER,1984(273)",MS-ID(333),2409,NHORIS3-026-001,13,-100.833,1.00E-03,-1350,-1480,SEAMOUNT,"SMT 8, LAMONT SMTS",WR,0.088
7997,"ZINDLER,1984(273)",MS-ID(333),2360,NHORIS3-028-001,13.767,-101.872,1.00E-03,-860,-990,SEAMOUNT,"SMT 9, LAMONT SMTS",WR,0.041
10065,"BATIZA,1985(550)",INAA(374),3132,VA41981-001-001,16.088,-111.542,1.00E-03,-1096,-1901,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.41
10068,"BATIZA,1985(550)",INAA(374),3134,VA41981-001-002,16.088,-111.542,1.00E-03,-1096,-1901,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.35
10071,"BATIZA,1985(550)",INAA(374),3135,VA41981-001-007,16.088,-111.542,1.00E-03,-1096,-1901,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.3
10074,"BATIZA,1985(550)",INAA(374),3133,VA41981-001-010,16.088,-111.542,1.00E-03,-1096,-1901,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.33
10077,"BATIZA,1985(550)",INAA(374),3143,VA41981-002-001A,16.117,-111.547,1.00E-03,-1795,-2166,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.41
10080,"BATIZA,1985(550)",INAA(374),3144,VA41981-006-001,16.377,-111.51,1.00E-03,-3515,-3710,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.27
10083,"BATIZA,1985(550)",INAA(374),3148,VA41981-007-003,16.852,-111.248,1.00E-03,-3018,-3466,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.12
10086,"BATIZA,1985(550)",INAA(374),3151,VA41981-007-036,16.852,-111.248,1.00E-03,-3018,-3466,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.12
10089,"BATIZA,1985(550)",INAA(374),3155,VA41981-007-041A,16.852,-111.248,1.00E-03,-3018,-3466,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.11
10092,"BATIZA,1985(550)",INAA(374),3157,VA41981-007-047,16.852,-111.248,1.00E-03,-3018,-3466,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.1
10095,"BATIZA,1985(550)",INAA(374),3168,VA41981-008-009,17.387,-110.985,1.00E-03,-2286,-2963,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.09
10098,"BATIZA,1985(550)",INAA(374),3160,VA41981-008-011,17.387,-110.985,0.001,-2286,-2963,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.08
10101,"BATIZA,1985(550)",INAA(374),3141,VA41981-012-001,28.238,-117.995,,-3363,-3473,FAILED_RIFT,,WR,0.4
10104,"BATIZA,1985(550)",INAA(374),3142,VA41981-012-003,28.238,-117.995,,-3363,-3473,FAILED_RIFT,,WR,0.36
10106,"BATIZA,1985(550)",INAA(374),3169,VA41981-009-002,18.112,-111.918,1.00E-03,-1813,-1992,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.22
10109,"BATIZA,1985(550)",INAA(374),3136,VA41981-010-001,18.18,-113.917,0.001,-1252,-1462,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.47
10112,"BATIZA,1985(550)",INAA(374),3137,VA41981-011-002,18.305,-114.66,,-987,-1349,SEAMOUNT,CLARION ISLAND,WR,0.51
10115,"BATIZA,1985(550)",INAA(374),3138,VA41981-011-003,18.305,-114.66,,-987,-1349,SEAMOUNT,CLARION ISLAND,WR,0.37
10118,"BATIZA,1985(550)",INAA(374),3139,VA41981-011-004,18.305,-114.66,,-987,-1349,SEAMOUNT,CLARION ISLAND,WR,0.56
10121,"BATIZA,1985(550)",INAA(374),3140,VA41981-011-006,18.305,-114.66,,-987,-1349,SEAMOUNT,CLARION ISLAND,WR,0.31
11017,"BATIZA,1989(471)",INAA(388),3505,ALV1402-1757,12.95,-103.22,0.01,-2341,-2341,SEAMOUNT,,GL,0.05
11019,"BATIZA,1989(471)",INAA(388),3506,ALV1402-1848,12.95,-103.22,0.01,-2259,-2259,SEAMOUNT,,GL,0.06
11021,"BATIZA,1989(471)",INAA(388),3507,ALV1402-1901,12.95,-103.22,,-2255,-2255,SEAMOUNT,,GL,0.08
11023,"BATIZA,1989(471)",INAA(388),3508,ALV1402-2031,12.95,-103.22,0.01,-2162,-2162,SEAMOUNT,,GL,0.12
11025,"BATIZA,1989(471)",INAA(388),3509,ALV1402-2111,12.95,-103.22,0.01,-2154,-2154,SEAMOUNT,,GL,0.08
11028,"BATIZA,1989(471)",INAA(388),3511,ALV1403-1614,12.95,-103.22,0.01,-2318,-2318,SEAMOUNT,,GL,0.08
11032,"BATIZA,1989(471)",INAA(388),3513,ALV1403-1801B,12.95,-103.22,0.01,-2308,-2308,SEAMOUNT,,GL,0.07
11035,"BATIZA,1989(471)",INAA(388),3515,ALV1403-2120,12.95,-103.22,0.01,-2100,-2100,SEAMOUNT,,GL,0.05
11071,"BATIZA,1989(471)",INAA(388),3487,ALV1398-2138,12.97,-103.43,0.01,-1190,-1190,SEAMOUNT,,GL,0.07
11101,"BATIZA,1989(471)",INAA(388),3432,ALV1387-1910,12.73,-102.55,0.01,-2303,-2303,SEAMOUNT,,GL,0.08
11105,"BATIZA,1989(471)",INAA(388),3434,ALV1387-2042,12.73,-102.55,0.01,-2261,-2261,SEAMOUNT,,GL,0.08
11108,"BATIZA,1989(471)",INAA(388),2047,ALV1388-1724,12.73,-102.55,0.01,-2271,-2271,SEAMOUNT,,GL,0.12
11110,"BATIZA,1989(471)",INAA(388),3436,ALV1388-1752,12.73,-102.55,0.01,-2200,-2200,SEAMOUNT,,GL,0.12
11112,"BATIZA,1989(471)",INAA(388),3437,ALV1388-1859,12.73,-102.55,0.01,-2247,-2247,SEAMOUNT,,GL,0.1
11114,"BATIZA,1989(471)",INAA(388),3439,ALV1388-2006,12.73,-102.55,0.01,-2220,-2220,SEAMOUNT,,GL,0.14
11116,"BATIZA,1989(471)",INAA(388),3440,ALV1388-2127,12.73,-102.55,0.01,-2220,-2220,SEAMOUNT,,GL,0.09
11118,"BATIZA,1989(471)",INAA(388),2048,ALV1389-1613,12.73,-102.55,0.01,-1874,-1874,SEAMOUNT,,GL,0.34
11121,"BATIZA,1989(471)",INAA(388),2049,ALV1389-1647,12.73,-102.55,0.01,-1797,-1797,SEAMOUNT,,GL,0.42
11123,"BATIZA,1989(471)",INAA(388),2050,ALV1389-1810,12.73,-102.55,0.01,-1760,-1760,SEAMOUNT,,GL,0.3
11126,"BATIZA,1989(471)",INAA(388),3443,ALV1389-2041,12.73,-102.55,0.01,-1748,-1748,SEAMOUNT,,GL,0.41
11128,"BATIZA,1989(471)",INAA(388),3444,ALV1389-2115A,12.73,-102.55,0.01,-1695,-1695,SEAMOUNT,,GL,0.48
11131,"BATIZA,1989(471)",INAA(388),3445,ALV1390-1915,12.73,-102.58,0.01,-2996,-2996,SEAMOUNT,,GL,0.09
11134,"BATIZA,1989(471)",INAA(388),3447,ALV1390-1954,12.73,-102.58,0.01,-2983,-2983,SEAMOUNT,,GL,0.15
11136,"BATIZA,1989(471)",INAA(388),3448,ALV1390-2112,12.73,-102.58,0.01,-2975,-2975,SEAMOUNT,,GL,0.06
11140,"BATIZA,1989(471)",INAA(388),2053,ALV1391-2033,12.73,-102.55,0.01,-2156,-2156,SEAMOUNT,,GL,0.11
11142,"BATIZA,1989(471)",INAA(388),3450,ALV1392-1627,13.37,-102.47,0.01,-1115,-1115,SEAMOUNT,,GL,0.14
11144,"BATIZA,1989(471)",INAA(388),3451,ALV1392-1654,13.37,-102.47,0.01,-1045,-1045,SEAMOUNT,,GL,0.09
11146,"BATIZA,1989(471)",INAA(388),3452,ALV1392-1710,13.37,-102.47,0.01,-1041,-1041,SEAMOUNT,,GL,0.14
11148,"BATIZA,1989(471)",INAA(388),3454,ALV1392-1744,13.37,-102.47,0.01,-1001,-1001,SEAMOUNT,,GL,0.09
11152,"BATIZA,1989(471)",INAA(388),3457,ALV1393-1646,13.37,-102.47,0.01,-1786,-1786,SEAMOUNT,,GL,0.03
