ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Th
5803,"MERTZ,1991(412)",MS-ID(279),1889,POS0158-446-001,68.3,-18.08,0.01,-750,-750,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,0.094
5806,"MERTZ,1991(412)",MS-ID(279),1892,POS0158-438-002,68.54,-17.79,0.01,-1000,-1000,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,0.169
5808,"MERTZ,1991(412)",MS-ID(279),1894,POS0158-418-003,68.72,-17.69,0.01,-1050,-1050,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,0.101
5810,"MERTZ,1991(412)",MS-ID(279),1895,POS0158-436-001,68.74,-17.62,0.01,-1150,-1150,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,0.241
5812,"MERTZ,1991(412)",MS-ID(279),1897,POS0158-425-001,69.19,-16.61,1.00E-02,-500,-500,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,0.096
5927,"BOURDON,1996(414)",MS-ID(284),1904,AII0127-1-017-003,37.8363,-31.5182,1.00E-04,-1009,-1009,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,1.97
5929,"BOURDON,1996(414)",MS-ID(284),1905,AII0127-1-017-005,37.8363,-31.5182,1.00E-04,-1009,-1009,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,1.78
5931,"BOURDON,1996(414)",MS-ID(284),1908,AII0127-1-021-003,38.4908,-30.2653,1.00E-04,-2095,-2095,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,2.45
5933,"BOURDON,1996(414)",MS-ID(284),1909,AII0127-1-021-005,38.4908,-30.2653,1.00E-04,-2095,-2095,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,2.34
5935,"BOURDON,1996(414)",MS-ID(284),1910,AII0127-1-022-005,39.0378,-30.025,1.00E-04,-1386,-1386,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,2.2
5937,"BOURDON,1996(414)",MS-ID(284),1911,AII0127-1-022-006,39.0378,-30.025,0.0001,-1386,-1386,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,2
5939,"BOURDON,1996(414)",MS-ID(284),1914,AII0127-2-024-002,40.5225,-29.5367,,-2920,-2920,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.677
5941,"BOURDON,1996(414)",MS-ID(284),1915,AII0127-2-026-001,39.9078,-29.6722,1.00E-04,-2068,-2068,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.467
5943,"BOURDON,1996(414)",MS-ID(284),1917,AII0127-2-026-005,39.9078,-29.6722,1.00E-04,-2068,-2068,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.461
5945,"BOURDON,1996(414)",MS-ID(284),1918,AII0127-2-027-003,39.5052,-29.7378,1.00E-04,-2288,-2288,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.571
5947,"BOURDON,1996(414)",MS-ID(284),1919,AII0127-2-027-004,39.5052,-29.7378,1.00E-04,-2288,-2288,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.787
5949,"BOURDON,1996(414)",MS-ID(284),1920,AII0127-2-027-005,39.5052,-29.7378,0.0001,-2288,-2288,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.797
5951,"BOURDON,1996(414)",MS-ID(284),1922,AII0127-2-029-001,39.432,-29.8455,,-1860,-1860,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,1.79
5953,"BOURDON,1996(414)",MS-ID(284),1923,AII0127-2-029-002,39.432,-29.8455,,-1860,-1860,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,1.76
5955,"BOURDON,1996(414)",MS-ID(284),1925,AII0127-1-R046,37.711,-31.558,,-1420,-1420,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.807
5957,"BOURDON,1996(414)",MS-ID(284),1930,AII0127-1-R063,38.828,-30.088,,-1240,-1240,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,1.79
5959,"BOURDON,1996(414)",MS-ID(284),1933,AII0127-1-R066,39.059,-30.027,,-1280,-1280,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,2.09
5961,"BOURDON,1996(414)",MS-ID(284),1936,AII0127-2-R070,40.318,-29.553,,-2480,-2480,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.137
5963,"BOURDON,1996(414)",MS-ID(284),1940,AII0127-2-R077,40.113,-29.647,,-2495,-2495,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.515
5965,"BOURDON,1996(414)",MS-ID(284),1951,AII0127-2-R089,39.168,-29.98,,-1538,-1538,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,1.89
5967,"BOURDON,1996(414)",MS-ID(284),1952,AII0127-2-R090,39.103,-30.02,,-1208,-1208,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,2.16
5969,"BOURDON,1996(414)",MS-ID(284),1954,AII0127-2-R098,37.822,-31.53,,-1041,-1041,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.839
6318,"GRAHAM,1987(557)",INAA(292),2042,NHORIS3-019-023,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,GL,3.6
6321,"GRAHAM,1987(557)",INAA(292),2043,NHORIS3-020-002,12.717,-102.583,1.00E-03,-1020,-1020,SEAMOUNT,,GL,2.8
6324,"GRAHAM,1987(557)",INAA(292),2044,WASCERE-006-003,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,GL,5.02
6327,"GRAHAM,1987(557)",INAA(292),6876,WASCERE-006B-002,12.745,-102.562,0.001,-1711,-2202,SEAMOUNT,,GL,5.25
6336,"GRAHAM,1987(557)",INAA(292),2047,ALV1388-1724,12.73,-102.55,0.01,-2271,-2271,SEAMOUNT,,GL,0.8
6339,"GRAHAM,1987(557)",INAA(292),2048,ALV1389-1613,12.73,-102.55,0.01,-1874,-1874,SEAMOUNT,,GL,3.87
6344,"GRAHAM,1987(557)",INAA(292),2049,ALV1389-1647,12.73,-102.55,0.01,-1797,-1797,SEAMOUNT,,GL,4.79
6347,"GRAHAM,1987(557)",INAA(292),2050,ALV1389-1810,12.73,-102.55,0.01,-1760,-1760,SEAMOUNT,,GL,3.84
6352,"GRAHAM,1987(557)",INAA(292),2051,ALV1389-1854B,12.73,-102.55,,-1755,-1755,SEAMOUNT,,GL,4.58
6355,"GRAHAM,1987(557)",INAA(292),2052,ALV1389-2115B,12.73,-102.55,0.01,-1695,-1695,SEAMOUNT,,GL,5.18
6358,"GRAHAM,1987(557)",INAA(292),2053,ALV1391-2033,12.73,-102.55,1.00E-02,-2156,-2156,SEAMOUNT,,GL,0.78
6394,"KAMENETSKY,1997(32)",LAICP(300),16138,SON0035-098,-22.5364,-176.7727,0.0001,-2360,-2540,BACK-ARC_BASIN,LAU BASIN,GL,0.69
6398,"KAMENETSKY,1997(32)",LAICP(300),2087,SON0067-2-240,-22.5364,-176.7727,,-2360,-2540,BACK-ARC_BASIN,LAU BASIN,GL,0.62
6402,"KAMENETSKY,1997(32)",LAICP(300),16064,SON0035-128,-22.2899,-176.5666,1.00E-04,-1550,-1563,BACK-ARC_BASIN,LAU BASIN,GL,0.47
6979,"SHIBATA,1979(113)",INAA(321),2295,AII0032-3-011-037,42.955,-29.258,1.00E-03,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.8
6989,"SHIBATA,1979(113)",INAA(321),2293,AII0032-3-011-003,42.955,-29.258,1.00E-03,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.4
6999,"SHIBATA,1979(113)",INAA(321),2297,AII0032-3-011-090,42.955,-29.258,0.001,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.3
7009,"SHIBATA,1979(113)",INAA(321),2299,AII0032-3-012-007,42.96,-29.18,0.01,-1441,-1816,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2
7019,"SHIBATA,1979(113)",INAA(321),2298,AII0032-3-012-006,42.96,-29.18,0.01,-1441,-1816,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.2
7029,"SHIBATA,1979(113)",INAA(321),2303,AII0032-3-013-008,42.925,-29.13,,-1054,-1279,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.9
7048,"SHIBATA,1979(113)",INAA(321),2296,AII0032-3-011-046,42.955,-29.258,1.00E-03,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.1
7058,"SHIBATA,1979(113)",INAA(321),2292,AII0032-3-011-014,42.955,-29.258,1.00E-03,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.2
7068,"SHIBATA,1979(113)",INAA(321),2294,AII0032-3-011-032,42.955,-29.258,1.00E-03,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.6
7078,"SHIBATA,1979(113)",INAA(321),2291,AII0032-3-011-102,42.955,-29.258,0.001,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.8
7088,"SHIBATA,1979(113)",INAA(321),2300,AII0032-3-003-010,43.03,-28.225,,-1315,-1465,FRACTURE_ZONE,,WR,4.3
7098,"SHIBATA,1979(113)",INAA(321),2302,AII0032-3-005-008,43.107,-28.517,,-1371,-1483,FRACTURE_ZONE,,WR,3.3
7108,"SHIBATA,1979(113)",INAA(321),2301,AII0032-3-005-006,43.107,-28.517,,-1371,-1483,FRACTURE_ZONE,,WR,2.7
7484,"BATIZA,1984(211)",INAA(328),2327,NHORIS3-004-003,8.783,-104.55,1.00E-03,-1005,-1195,SEAMOUNT,"SMT 2, LAMONT SMTS",WR,0.28
7499,"BATIZA,1984(211)",INAA(328),2351,NHORIS3-019-007,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,WR,4.85
7509,"BATIZA,1984(211)",INAA(328),2355,NHORIS3-023-011,13.358,-102.467,1.00E-03,-480,-630,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,0.33
7534,"BATIZA,1984(211)",INAA(328),2365,NHORIS3-028-020,13.767,-101.872,1.00E-03,-860,-990,SEAMOUNT,"SMT 9, LAMONT SMTS",WR,0.18
7539,"BATIZA,1984(211)",INAA(328),2367,NHORIS3-010-001,12.142,-103.75,1.00E-03,-1405,-1420,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.39
7554,"BATIZA,1984(211)",INAA(328),2329,NHORIS3-004-011,8.783,-104.55,1.00E-03,-1005,-1195,SEAMOUNT,"SMT 2, LAMONT SMTS",GL,0.33
7561,"BATIZA,1984(211)",INAA(328),2331,NHORIS3-008-008,11.458,-103.233,1.00E-03,-1270,-1408,SEAMOUNT,"SMT 3, LAMONT SMTS",GL,0.08
7565,"BATIZA,1984(211)",INAA(328),2332,NHORIS3-008-001,11.458,-103.233,1.00E-03,-1270,-1408,SEAMOUNT,"SMT 3, LAMONT SMTS",GL,0.21
7573,"BATIZA,1984(211)",INAA(328),2334,NHORIS3-006-015,11.458,-103.3,1.00E-03,-1455,-1498,SEAMOUNT,"SMT 3, LAMONT SMTS",GL,0.09
7593,"BATIZA,1984(211)",INAA(328),2340,NHORIS3-017-003,12.942,-103.467,1.00E-03,-610,-670,SEAMOUNT,"SMT 5, LAMONT SMTS",GL,0.16
7597,"BATIZA,1984(211)",INAA(328),2341,NHORIS3-014-001,12.983,-103.475,1.00E-03,-615,-762,SEAMOUNT,"SMT 5, LAMONT SMTS",GL,0.21
7601,"BATIZA,1984(211)",INAA(328),2344,NHORIS3-019-011,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,GL,0.14
7629,"BATIZA,1984(211)",INAA(328),2354,NHORIS3-023-006,13.358,-102.467,1.00E-03,-480,-630,SEAMOUNT,"SMT 7, LAMONT SMTS",GL,1.32
7645,"BATIZA,1984(211)",INAA(328),2366,NHORIS3-005-001,11.497,-103.957,1.00E-03,-1310,-1570,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.28
7649,"BATIZA,1984(211)",INAA(328),2368,NHORIS3-030-001,13.833,-104.183,1.00E-03,-1425,-1490,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.3
7654,"BATIZA,1984(211)",INAA(328),2370,WASCERE-006-001,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,5.14
7658,"BATIZA,1984(211)",INAA(328),2371,WASCERE-006-004,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,0.03
7662,"BATIZA,1984(211)",INAA(328),2372,WASCERE-006B-001,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,0.29
7670,"BATIZA,1984(211)",INAA(328),2374,WASCERE-002,13.592,-102.432,1.00E-03,-3256,-3587,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,1.19
7674,"BATIZA,1984(211)",INAA(328),2375,WASCERE-003,13.473,-102.382,1.00E-03,-3246,-3391,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,0.83
7678,"BATIZA,1984(211)",INAA(328),2376,WASCERE-007-001,12.942,-103.235,1.00E-03,-2163,-2405,SEAMOUNT,"SMT D, LAMONT SMTS",WR,0.04
7682,"BATIZA,1984(211)",INAA(328),2377,WASCERE-010-003,12.962,-100.9,1.00E-03,-3240,-3481,SEAMOUNT,"SMT 8, LAMONT SMTS",WR,0.22
7686,"BATIZA,1984(211)",INAA(328),2378,WASCERE-011-005,12.245,-100.522,1.00E-03,-2660,-3115,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,3.46
7690,"BATIZA,1984(211)",INAA(328),2379,WASCERE-012-005,12.26,-100.507,1.00E-03,-2299,-2692,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,2.17
7694,"BATIZA,1984(211)",INAA(328),2380,WASCERE-012-014,12.26,-100.507,1.00E-03,-2299,-2692,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,1.76
7698,"BATIZA,1984(211)",INAA(328),2381,WASCERE-015-003,11.418,-101.625,1.00E-03,-2894,-3155,SEAMOUNT,"SMT N-3, LAMONT SMTS",WR,0.18
7702,"BATIZA,1984(211)",INAA(328),2382,WASCERE-015-008,11.418,-101.625,1.00E-03,-2894,-3155,SEAMOUNT,"SMT N-3, LAMONT SMTS",WR,3.7
7707,"BATIZA,1984(211)",INAA(328),2384,WASCERE-017-004,12.008,-101.578,1.00E-03,-1856,-1985,SEAMOUNT,"SMT N-2, LAMONT SMTS",WR,0.08
7711,"BATIZA,1984(211)",INAA(328),2385,WASCERE-018-005,11.963,-101.617,1.00E-03,-2841,-2932,SEAMOUNT,"SMT N-2, LAMONT SMTS",WR,0.07
7715,"BATIZA,1984(211)",INAA(328),2386,WASCERE-019-004,11.263,-101.088,1.00E-03,-2656,-3280,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,0.83
7719,"BATIZA,1984(211)",INAA(328),2387,WASCERE-019-006,11.263,-101.088,1.00E-03,-2656,-3280,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,0.04
7723,"BATIZA,1984(211)",INAA(328),2388,WASCERE-020-012,11.24,-101.125,1.00E-03,-2990,-3298,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,0.59
7727,"BATIZA,1984(211)",INAA(328),2389,WASCERE-021-001,10.853,-101.548,1.00E-03,-3085,-3186,SEAMOUNT,"SMT N-8, LAMONT SMTS",WR,0.02
7735,"BATIZA,1984(211)",INAA(328),2391,WASCERE-021-003,10.853,-101.548,0.001,-3085,-3186,SEAMOUNT,"SMT N-8, LAMONT SMTS",WR,0.31
7759,"BATIZA,1984(211)",INAA(328),3188,ALV1180-004-B,20.8,-109.28,0.01,-1987,-1987,SEAMOUNT,"SMT B, LARSONS SMTS",WR,0.47
7763,"BATIZA,1984(211)",INAA(328),2398,ALV1182-005,20.82,-109.4,1.00E-02,-2069,-2069,SEAMOUNT,RED SMT,WR,0.34
7771,"BATIZA,1984(211)",INAA(328),3238,NHOPLTO-006-001,20.795,-109.385,1.00E-03,-2079,-2079,SEAMOUNT,RED SMT,WR,0.46
7795,"BATIZA,1984(211)",INAA(328),2406,WASCERE-019,11.263,-101.088,1.00E-03,-2656,-3280,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,0.7
7799,"BATIZA,1984(211)",INAA(328),2407,WASCERE-011,12.245,-100.522,1.00E-03,-2660,-3115,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,3.57
7803,"BATIZA,1984(211)",INAA(328),2408,WASCERE-006,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,5.02
8601,"PEARCE,1995(646)",ICPMS(340),2632,DAR0033-015-001-2,-18.883,-176.562,1.00E-03,-2280,-2310,BACK-ARC_BASIN,LAU BASIN,WR,0.07
8602,"PEARCE,1995(646)",ICPMS(340),2635,DAR0033-015-001-6,-18.883,-176.562,1.00E-03,-2280,-2310,BACK-ARC_BASIN,LAU BASIN,WR,0.12
8603,"PEARCE,1995(646)",ICPMS(340),2613,DAR0033-012-001-1,-18.92,-176.553,1.00E-03,-2320,-2370,BACK-ARC_BASIN,LAU BASIN,WR,0.11
8604,"PEARCE,1995(646)",ICPMS(340),2620,DAR0033-012-005-3,-18.92,-176.553,1.00E-03,-2320,-2370,BACK-ARC_BASIN,LAU BASIN,WR,1.13
8605,"PEARCE,1995(646)",ICPMS(340),2630,DAR0033-014-004-1,-18.973,-176.53,1.00E-03,-2200,-2250,BACK-ARC_BASIN,LAU BASIN,WR,0.12
8606,"PEARCE,1995(646)",ICPMS(340),2621,DAR0033-013-001-1,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,1.09
8607,"PEARCE,1995(646)",ICPMS(340),2625,DAR0033-013-001-5,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,1
8608,"PEARCE,1995(646)",ICPMS(340),2626,DAR0033-013-001-6,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,1.11
8609,"PEARCE,1995(646)",ICPMS(340),2607,DAR0033-011-001-1,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,0.24
8610,"PEARCE,1995(646)",ICPMS(340),2608,DAR0033-011-001-2,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,0.29
8611,"PEARCE,1995(646)",ICPMS(340),2604,DAR0033-010-001-1,-19.142,-176.527,1.00E-03,-2260,-2260,BACK-ARC_BASIN,LAU BASIN,WR,0.57
8612,"PEARCE,1995(646)",ICPMS(340),2606,DAR0033-010-001-3,-19.142,-176.527,1.00E-03,-2260,-2260,BACK-ARC_BASIN,LAU BASIN,WR,0.56
8613,"PEARCE,1995(646)",ICPMS(340),2639,DAR0033-018-001-1,-19.717,-176.217,1.00E-03,-2650,-2650,BACK-ARC_BASIN,LAU BASIN,WR,0.03
8614,"PEARCE,1995(646)",ICPMS(340),2640,DAR0033-018-001-2,-19.717,-176.217,1.00E-03,-2650,-2650,BACK-ARC_BASIN,LAU BASIN,WR,0.02
8615,"PEARCE,1995(646)",ICPMS(340),2684,DAR0033-041-002-1,-19.277,-176.173,1.00E-03,-2980,-3120,BACK-ARC_BASIN,LAU BASIN,WR,0.08
8616,"PEARCE,1995(646)",ICPMS(340),2687,DAR0033-041-003-2,-19.277,-176.173,1.00E-03,-2980,-3120,BACK-ARC_BASIN,LAU BASIN,WR,0.08
8617,"PEARCE,1995(646)",ICPMS(340),2649,DAR0033-021-001-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,0.09
8618,"PEARCE,1995(646)",ICPMS(340),2652,DAR0033-021-004-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,0.06
8619,"PEARCE,1995(646)",ICPMS(340),2641,DAR0033-020-001-1,-19.488,-175.963,1.00E-03,-2640,-2640,BACK-ARC_BASIN,LAU BASIN,WR,0.06
8620,"PEARCE,1995(646)",ICPMS(340),2648,DAR0033-020-005-2,-19.488,-175.963,1.00E-03,-2640,-2640,BACK-ARC_BASIN,LAU BASIN,WR,0.06
8621,"PEARCE,1995(646)",ICPMS(340),2649,DAR0033-021-001-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,0.09
8622,"PEARCE,1995(646)",ICPMS(340),2659,DAR0033-022-006-2,-19.688,-175.993,1.00E-03,-2730,-2730,BACK-ARC_BASIN,LAU BASIN,WR,0.12
8623,"PEARCE,1995(646)",ICPMS(340),2663,DAR0033-023-002-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.05
8624,"PEARCE,1995(646)",ICPMS(340),2666,DAR0033-023-003-2,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.06
8626,"PEARCE,1995(646)",ICPMS(340),2673,DAR0033-023-008-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.06
8627,"PEARCE,1995(646)",ICPMS(340),2674,DAR0033-023-008-2,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.04
8628,"PEARCE,1995(646)",ICPMS(340),2675,DAR0033-024-001-1,-20.0917,-176.0867,1.00E-03,-2700,-2700,BACK-ARC_BASIN,LAU BASIN,WR,0.06
8629,"PEARCE,1995(646)",ICPMS(340),2677,DAR0033-025-002-1,-20.583,-176.143,1.00E-03,-2620,-2620,BACK-ARC_BASIN,LAU BASIN,WR,0.27
8630,"PEARCE,1995(646)",ICPMS(340),2681,DAR0033-025-005-1,-20.583,-176.143,1.00E-03,-2620,-2620,BACK-ARC_BASIN,LAU BASIN,WR,0.08
8631,"PEARCE,1995(646)",ICPMS(340),2598,DAR0033-009-001-1,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,0.08
8632,"PEARCE,1995(646)",ICPMS(340),2601,DAR0033-009-002-7,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,0.11
8633,"PEARCE,1995(646)",ICPMS(340),2602,DAR0033-009-003-1,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,0.08
8634,"PEARCE,1995(646)",ICPMS(340),2636,DAR0033-017-001-1,-18.853,-176.282,1.00E-03,-2300,-2300,BACK-ARC_BASIN,LAU BASIN,WR,0.24
8635,"PEARCE,1995(646)",ICPMS(340),2638,DAR0033-017-001-3,-18.853,-176.282,0.001,-2300,-2300,BACK-ARC_BASIN,LAU BASIN,WR,0.32
8773,"VLASTELIC,1998(715)",MS-ID(351),2764,ATAPACA-015-001,-54.55,-138.32,,-1645,-1645,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,GL,0.241
8782,"VLASTELIC,1998(715)",MS-ID(351),2765,ATAPACA-015-002,-54.55,-138.32,,-1645,-1645,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,WR,0.247
8791,"VLASTELIC,1998(715)",MS-ID(351),2766,ATAPACA-015-003,-54.55,-138.32,,-1645,-1645,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,WR,0.189
8800,"VLASTELIC,1998(715)",MS-ID(351),2768,ATAPACA-016-002,-54.65,-138.54,,-1964,-1964,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,WR,0.106
8807,"VLASTELIC,1998(715)",MS-ID(351),2769,ATAPACA-016-003,-54.65,-138.54,,-1964,-1964,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,WR,1.615
8816,"VLASTELIC,1998(715)",MS-ID(351),2770,ATAPACA-016-005,-54.65,-138.54,,-1964,-1964,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,GL,2.411
8826,"VLASTELIC,1998(715)",MS-ID(351),2771,ATAPACA-017-001,-53.94,-139.95,,-342,-342,ASEISMIC_RIDGE,,WR,0.419
8835,"VLASTELIC,1998(715)",MS-ID(351),2773,ATAPACA-017-003,-53.94,-139.95,,-342,-342,ASEISMIC_RIDGE,,WR,0.392
8852,"VLASTELIC,1998(715)",MS-ID(351),2775,ATAPACA-018-001,-53.58,-140.65,,-165,-165,ASEISMIC_RIDGE,,WR,1.142
8861,"VLASTELIC,1998(715)",MS-ID(351),2776,ATAPACA-018-002,-53.58,-140.65,,-165,-165,ASEISMIC_RIDGE,,WR,1.135
8870,"VLASTELIC,1998(715)",MS-ID(351),2777,ATAPACA-018-003,-53.58,-140.65,,-165,-165,ASEISMIC_RIDGE,,WR,0.344
8879,"VLASTELIC,1998(715)",MS-ID(351),2778,ATAPACA-019,-52.55,-142.49,,-1958,-1958,ASEISMIC_RIDGE,,WR,4.821
9349,"LEYBOURNE,1991(467)",ICPMS(365),3067,ENV7115-008-001,48.308,-129.07,1.00E-02,-1772,-2377,SEAMOUNT,ENDEAVOUR SMT,GL,0.1
9357,"LEYBOURNE,1991(467)",ICPMS(365),3069,ENV7016-005-B,48.317,-129.201,0.001,-1426,-1463,SEAMOUNT,HECK SMT CHAIN,GL,0.04
9367,"LEYBOURNE,1991(467)",ICPMS(365),3073,TUL1988-002-004,48.32,-129.212,,-1900,-1850,SEAMOUNT,EAST PEAK (JDFR),GL,0.06
9376,"LEYBOURNE,1991(467)",ICPMS(365),3076,PAR1969-001-A,48.43,-129.375,1.00E-03,-1335,-1445,SEAMOUNT,HECK SMT,GL,0.05
9383,"LEYBOURNE,1991(467)",ICPMS(365),3077,PAR1969-001-016,48.43,-129.375,0.001,-1335,-1445,SEAMOUNT,HECK SMT,GL,0.05
9391,"LEYBOURNE,1991(467)",ICPMS(365),3080,TUL1988-001-001,48.353,-129.363,,-2060,-2100,SEAMOUNT,HECK SMT,GL,0.06
9400,"LEYBOURNE,1991(467)",ICPMS(365),3083,ENV7016-009-B,48.53,-129.53,0.01,-1740,-1830,SEAMOUNT,HECK SMT CHAIN,GL,0.04
9407,"LEYBOURNE,1991(467)",ICPMS(365),3084,ENV7016-009-C,48.53,-129.53,0.01,-1740,-1830,SEAMOUNT,HECK SMT CHAIN,GL,0.04
9417,"LEYBOURNE,1991(467)",ICPMS(365),3085,ENV7115-010-003,48.15,-129.7,0.01,-2325,-2660,SEAMOUNT,HECKLE SMT,WR,0.07
9431,"LEYBOURNE,1991(467)",ICPMS(365),3067,ENV7115-008-001,48.308,-129.07,1.00E-02,-1772,-2377,SEAMOUNT,ENDEAVOUR SMT,WR,0.1
9444,"LEYBOURNE,1991(467)",ICPMS(365),3076,PAR1969-001-A,48.43,-129.375,0.001,-1335,-1445,SEAMOUNT,HECK SMT,WR,0.06
9456,"LEYBOURNE,1991(467)",ICPMS(365),3082,ENV7016-009-A,48.53,-129.53,1.00E-02,-1740,-1830,SEAMOUNT,HECK SMT CHAIN,WR,0.06
9717,"VAN WAGONER,1991(478)",ICPMS(370),3097,TUL1987-006-005,48.483,-129.042,1.00E-03,-2950,-2955,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.45
9718,"VAN WAGONER,1991(478)",ICPMS(370),3101,TUL1987-006-023,48.483,-129.042,1.00E-03,-2950,-2955,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.14
9719,"VAN WAGONER,1991(478)",ICPMS(370),3131,TUL1987-011-002,48.383,-129.117,1.00E-03,-2880,-2892,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.5
